country,year,week,temperature,humidity,rainfall,pressure,wind_speed
Pakistan,2022,5,21.4,40.0,7.4,1014.0,5.4
Pakistan,2022,6,20.6,35.8,4.8,1011.4,7.9
Pakistan,2022,7,20.3,45.1,6.6,1017.5,5.9
Pakistan,2022,8,22.2,38.7,8.3,1013.5,8.5
Pakistan,2022,9,21.9,37.7,1.1,1010.1,7.8
Pakistan,2022,10,22.9,41.6,5.9,1014.4,7.8
Pakistan,2022,11,23.3,41.8,12.5,1010.5,6.9
Pakistan,2022,12,25.5,37.6,0.0,1015.1,7.9
Pakistan,2022,13,24.0,30.4,8.9,1016.2,8.3
Pakistan,2022,14,26.7,39.1,10.2,1016.4,7.6
Pakistan,2022,15,28.3,39.0,18.0,1016.6,8.9
Pakistan,2022,16,31.0,42.7,11.0,1015.3,7.4
Pakistan,2022,17,29.1,33.5,15.4,1016.5,6.0
Pakistan,2022,18,31.0,40.4,18.7,1013.2,9.0
Pakistan,2022,19,31.1,40.6,10.7,1014.5,8.1
Pakistan,2022,20,33.1,38.2,22.4,1011.2,6.9
Pakistan,2022,21,34.2,49.2,26.3,1010.4,3.8
Pakistan,2022,22,34.6,56.9,33.1,1011.5,5.6
Pakistan,2022,23,33.8,47.8,56.8,1012.0,6.9
Pakistan,2022,24,36.0,53.9,70.2,1009.7,3.8
Pakistan,2022,25,36.4,62.2,83.5,1010.0,6.0
Pakistan,2022,26,36.9,65.0,118.3,1008.5,6.4
Pakistan,2022,27,37.3,67.4,127.6,1010.0,3.7
Pakistan,2022,28,37.7,65.4,139.9,1008.1,1.5
Pakistan,2022,29,38.1,79.6,153.8,1007.7,4.3
Pakistan,2022,30,38.0,80.7,155.7,1009.1,5.9
Pakistan,2022,31,35.5,69.4,143.8,1008.2,1.0
Pakistan,2022,32,33.5,77.6,149.6,1006.3,2.1
Pakistan,2022,33,34.2,77.7,131.7,1003.9,1.3
Pakistan,2022,34,32.1,75.2,119.1,1002.3,1.0
Pakistan,2022,35,34.4,74.7,84.8,1007.5,2.2
Pakistan,2022,36,31.6,83.9,73.7,1005.9,1.0
Pakistan,2022,37,33.0,93.7,54.9,1002.0,1.4
Pakistan,2022,38,30.4,87.1,42.9,1004.9,3.5
Pakistan,2022,39,27.3,84.9,28.8,1004.8,1.0
Pakistan,2022,40,27.0,90.6,22.1,1005.0,1.0
Pakistan,2022,41,29.3,83.8,19.1,1006.3,1.4
Pakistan,2022,42,26.3,85.5,9.2,1004.9,3.3
Pakistan,2022,43,24.2,81.5,7.0,1004.0,4.2
Pakistan,2022,44,23.6,83.7,8.9,1008.0,3.4
Pakistan,2022,45,23.2,79.0,16.6,1003.6,4.3
Pakistan,2022,46,25.3,67.4,7.6,1005.0,6.1
Pakistan,2022,47,22.4,67.8,7.0,1007.6,4.5
Pakistan,2022,48,22.9,65.6,5.4,1006.9,1.8
Pakistan,2022,49,21.4,64.7,10.2,1007.2,5.7
Pakistan,2022,50,20.9,63.1,10.9,1008.9,4.5
Pakistan,2022,51,20.5,60.0,8.4,1010.6,4.9
Pakistan,2022,52,20.3,50.9,15.3,1010.0,4.1
Pakistan,2023,1,19.6,60.7,5.0,1011.9,3.9
Pakistan,2023,2,20.4,49.2,19.0,1011.0,6.1
Pakistan,2023,3,18.5,44.0,7.3,1013.4,6.8
Pakistan,2023,4,22.3,45.3,9.6,1010.0,5.2
Pakistan,2023,5,20.5,43.1,8.0,1013.0,10.3
Pakistan,2023,6,21.4,41.9,17.1,1010.1,5.1
Pakistan,2023,7,18.7,42.5,8.3,1011.2,7.1
Pakistan,2023,8,22.4,42.3,15.2,1015.3,7.9
Pakistan,2023,9,24.8,36.4,4.1,1013.7,5.5
Pakistan,2023,10,21.7,34.3,18.5,1015.3,6.4
Pakistan,2023,11,24.5,32.0,18.9,1019.0,7.4
Pakistan,2023,12,25.2,37.0,7.9,1014.7,8.6
Pakistan,2023,13,23.9,39.1,6.7,1012.3,7.9
Pakistan,2023,14,26.6,33.1,13.8,1012.2,5.4
Pakistan,2023,15,30.7,38.6,19.7,1014.6,8.4
Pakistan,2023,16,28.6,33.8,5.8,1012.5,9.6
Pakistan,2023,17,31.3,37.2,17.3,1015.4,6.0
Pakistan,2023,18,30.9,39.3,17.0,1014.4,7.9
Pakistan,2023,19,29.9,53.0,8.6,1014.9,8.7
Pakistan,2023,20,31.7,51.1,27.1,1011.6,7.0
Pakistan,2023,21,33.2,44.8,35.0,1015.1,9.2
Pakistan,2023,22,32.8,54.2,43.8,1012.0,5.0
Pakistan,2023,23,35.0,55.3,54.9,1010.5,4.7
Pakistan,2023,24,36.1,53.3,71.5,1011.9,6.1
Pakistan,2023,25,37.1,59.8,88.7,1009.7,4.9
Pakistan,2023,26,35.1,61.9,111.7,1007.1,7.1
Pakistan,2023,27,37.4,64.7,126.9,1003.5,5.2
Pakistan,2023,28,36.6,65.2,140.9,1008.7,5.9
Pakistan,2023,29,36.3,69.8,162.3,1008.9,5.7
Pakistan,2023,30,38.5,71.7,154.0,1009.5,4.9
Pakistan,2023,31,34.8,75.9,156.8,1004.4,1.8
Pakistan,2023,32,37.3,71.6,141.2,1004.6,5.2
Pakistan,2023,33,34.4,86.2,128.8,1008.8,1.8
Pakistan,2023,34,34.1,81.8,108.4,1006.3,3.9
Pakistan,2023,35,35.6,85.9,80.6,1005.6,1.0
Pakistan,2023,36,35.0,87.5,65.9,1005.2,4.1
Pakistan,2023,37,30.7,83.9,51.0,1004.3,2.2
Pakistan,2023,38,32.2,78.7,34.4,1002.4,1.1
Pakistan,2023,39,29.4,90.7,30.2,1006.5,1.0
Pakistan,2023,40,31.0,86.8,32.1,1009.1,1.6
Pakistan,2023,41,31.1,81.2,8.2,1003.9,2.5
Pakistan,2023,42,28.4,81.0,9.3,1005.9,4.2
Pakistan,2023,43,27.6,85.7,7.4,1003.4,1.1
Pakistan,2023,44,26.2,78.0,10.8,1005.3,1.4
Pakistan,2023,45,22.8,84.2,14.2,1005.4,3.4
Pakistan,2023,46,24.7,80.0,18.3,1007.3,3.1
Pakistan,2023,47,24.6,69.5,18.9,1005.6,4.4
Pakistan,2023,48,22.6,68.3,12.7,1005.8,5.6
Pakistan,2023,49,20.4,65.0,18.2,1008.2,4.2
Pakistan,2023,50,20.9,64.4,8.5,1007.5,3.4
Pakistan,2023,51,18.5,61.1,0.8,1008.6,3.5
Pakistan,2023,52,21.0,56.6,11.1,1009.7,5.1
Pakistan,2024,1,22.9,55.2,3.5,1009.4,3.9
Pakistan,2024,2,18.8,51.2,14.8,1008.9,4.8
Pakistan,2024,3,20.7,44.6,12.6,1012.7,6.5
Pakistan,2024,4,24.3,50.0,13.3,1015.0,6.3
Pakistan,2024,5,18.7,41.9,0.0,1013.0,4.7
Pakistan,2024,6,22.8,39.3,21.1,1010.7,6.5
Pakistan,2024,7,23.2,42.1,8.6,1016.0,6.3
Pakistan,2024,8,21.8,36.4,13.4,1013.0,8.2
Pakistan,2024,9,22.7,35.3,9.2,1013.5,8.8
Pakistan,2024,10,24.7,35.1,4.7,1015.7,6.0
Pakistan,2024,11,24.6,32.1,6.1,1018.2,8.9
Pakistan,2024,12,26.4,36.1,16.9,1019.6,9.5
Pakistan,2024,13,25.8,32.8,6.7,1012.9,7.2
Pakistan,2024,14,27.2,35.5,8.9,1012.7,8.9
Pakistan,2024,15,28.9,33.8,0.3,1015.5,8.1
Pakistan,2024,16,28.4,41.9,3.7,1015.0,8.6
Pakistan,2024,17,29.2,40.7,7.9,1013.0,8.6
Pakistan,2024,18,30.4,36.9,4.2,1011.4,6.7
Pakistan,2024,19,33.8,41.4,12.9,1017.6,6.3
Pakistan,2024,20,34.2,55.8,22.5,1013.4,9.0
Pakistan,2024,21,34.4,47.7,32.9,1012.9,8.1
Pakistan,2024,22,34.5,51.5,30.1,1009.0,4.1
Pakistan,2024,23,34.7,54.8,47.4,1008.2,5.6
Pakistan,2024,24,34.9,61.4,73.6,1008.5,4.7
Pakistan,2024,25,34.3,65.0,86.8,1012.0,2.3
Pakistan,2024,26,32.8,65.9,110.5,1011.6,4.3
Pakistan,2024,27,35.2,65.2,117.9,1006.8,3.1
Pakistan,2024,28,34.7,70.2,143.5,1009.0,6.4
Pakistan,2024,29,36.4,75.9,162.7,1008.4,3.0
Pakistan,2024,30,33.2,72.9,157.4,1007.1,4.0
Pakistan,2024,31,37.3,75.3,158.0,1007.2,2.3
Pakistan,2024,32,35.3,76.0,148.4,1007.2,4.3
Pakistan,2024,33,34.2,77.1,129.8,1008.9,2.2
Pakistan,2024,34,31.4,82.5,107.5,1006.5,1.5
Pakistan,2024,35,32.4,84.0,89.6,1004.9,3.2
Pakistan,2024,36,32.0,86.7,68.7,1004.7,5.5
Pakistan,2024,37,30.0,87.0,54.3,1001.1,4.9
Pakistan,2024,38,29.8,91.4,41.9,1001.6,2.7
Pakistan,2024,39,32.5,86.0,31.9,1003.1,2.9
Pakistan,2024,40,30.3,88.2,29.0,1007.0,1.2
Pakistan,2024,41,29.0,83.6,11.5,1001.1,2.1
Pakistan,2024,42,28.5,89.3,12.4,1003.8,1.0
Pakistan,2024,43,23.8,79.7,14.4,1007.5,1.0
Pakistan,2024,44,23.6,83.7,8.0,1005.8,1.0
Pakistan,2024,45,23.9,84.5,7.5,1003.8,3.2
Pakistan,2024,46,22.7,70.9,16.7,1004.8,2.9
Pakistan,2024,47,24.1,63.4,5.7,1007.0,1.0
Pakistan,2024,48,23.4,66.4,11.1,1010.9,5.2
Pakistan,2024,49,22.5,73.9,0.0,1010.9,4.4
Pakistan,2024,50,21.4,57.0,9.9,1009.2,1.8
Pakistan,2024,51,19.9,64.2,3.8,1011.8,7.4
Pakistan,2024,52,20.9,62.8,9.2,1011.2,4.8
Pakistan,2025,1,20.1,54.8,7.7,1008.8,6.5
Pakistan,2025,2,20.2,55.7,8.8,1011.2,5.8
Pakistan,2025,3,22.7,48.0,13.4,1011.9,7.9
Pakistan,2025,4,19.3,43.5,5.1,1013.8,5.2
Pakistan,2025,5,18.7,46.6,13.7,1009.7,4.4
Pakistan,2025,6,20.4,38.1,4.9,1013.3,6.4
Pakistan,2025,7,20.2,44.4,19.0,1013.1,7.7
Pakistan,2025,8,20.3,43.6,12.5,1013.1,7.1
Pakistan,2025,9,22.1,37.8,4.6,1012.9,7.6
Pakistan,2025,10,23.5,37.8,7.9,1017.2,6.9
Pakistan,2025,11,23.3,31.1,10.6,1015.7,6.1
Pakistan,2025,12,26.6,36.5,15.9,1015.3,7.4
Pakistan,2025,13,29.1,37.2,9.6,1015.5,10.1
Pakistan,2025,14,24.2,29.4,7.7,1014.0,6.7
Pakistan,2025,15,27.2,41.2,7.5,1014.0,8.6
Pakistan,2025,16,25.6,38.1,11.3,1018.7,6.9
Pakistan,2025,17,30.3,37.3,20.1,1016.5,8.5
Pakistan,2025,18,29.6,39.9,18.1,1013.4,8.0
Pakistan,2025,19,31.5,46.4,17.6,1014.8,8.0
Pakistan,2025,20,31.9,43.2,24.2,1014.6,7.7
Pakistan,2025,21,31.5,51.1,29.7,1013.0,8.9
Pakistan,2025,22,34.0,53.4,46.1,1013.4,5.9
Pakistan,2025,23,35.0,54.7,53.5,1011.5,6.7
Pakistan,2025,24,36.0,54.3,70.4,1007.2,5.4
Pakistan,2025,25,32.4,65.2,89.7,1014.7,5.1
Pakistan,2025,26,33.9,58.9,110.2,1011.5,5.2
Pakistan,2025,27,34.9,70.4,127.9,1010.0,5.8
Pakistan,2025,28,35.4,74.0,147.5,1008.4,2.1
Pakistan,2025,29,35.4,69.2,162.3,1007.4,2.3
Pakistan,2025,30,37.7,74.2,152.9,1006.9,4.5
Pakistan,2025,31,37.1,76.3,156.4,1011.6,5.1
Pakistan,2025,32,34.1,87.3,144.2,1005.6,2.3
Pakistan,2025,33,34.8,68.9,121.9,1004.0,5.4
Pakistan,2025,34,34.4,86.6,104.9,1003.4,2.9
Pakistan,2025,35,33.2,82.5,90.2,1004.8,1.1
Pakistan,2025,36,33.4,80.2,69.6,1008.0,1.0
Pakistan,2025,37,30.3,80.9,55.8,1005.4,3.4
Pakistan,2025,38,31.2,87.6,50.1,1002.7,2.0
Pakistan,2025,39,29.4,81.6,36.8,1005.7,1.0
Pakistan,2025,40,31.3,83.1,19.5,1006.6,4.1
Pakistan,2025,41,28.0,87.8,18.2,1006.9,1.0
Pakistan,2025,42,27.8,83.9,14.6,1006.1,3.1
Pakistan,2025,43,25.1,79.2,7.9,1005.0,4.7
Pakistan,2025,44,26.2,73.9,11.9,1008.1,1.6
Pakistan,2025,45,26.3,77.5,0.0,1007.3,2.0
Pakistan,2025,46,22.2,72.8,13.1,1006.0,4.9
Pakistan,2025,47,25.0,71.8,13.4,1005.8,1.0
Pakistan,2025,48,21.9,67.2,8.4,1006.0,5.1
Pakistan,2025,49,21.1,61.1,8.0,1008.1,5.3
Pakistan,2025,50,22.4,62.9,13.0,1006.8,3.5
Pakistan,2025,51,20.2,61.8,13.3,1005.4,6.2
Pakistan,2025,52,20.7,61.9,12.3,1009.2,6.2
Bangladesh,2020,1,18.6,55.6,15.0,1010.0,6.6
Bangladesh,2020,2,19.3,54.7,10.4,1011.2,5.6
Bangladesh,2020,3,22.3,48.2,6.5,1014.4,5.5
Bangladesh,2020,4,17.1,46.6,5.8,1013.4,6.9
Bangladesh,2020,5,17.5,42.0,18.6,1011.0,7.7
Bangladesh,2020,6,20.3,40.1,4.3,1015.3,5.6
Bangladesh,2020,7,21.3,36.0,0.0,1016.7,8.2
Bangladesh,2020,8,23.8,39.2,10.9,1014.1,7.8
Bangladesh,2020,9,20.9,34.5,15.0,1017.8,8.3
Bangladesh,2020,10,22.4,35.1,14.1,1012.0,8.1
Bangladesh,2020,11,23.2,31.8,6.4,1016.0,5.5
Bangladesh,2020,12,25.3,31.9,7.8,1015.4,6.8
Bangladesh,2020,13,27.1,42.7,19.5,1016.7,7.9
Bangladesh,2020,14,24.9,37.7,10.0,1013.3,8.8
Bangladesh,2020,15,26.3,39.9,8.4,1018.4,9.4
Bangladesh,2020,16,28.4,31.2,10.2,1013.6,6.1
Bangladesh,2020,17,29.7,33.2,11.4,1012.3,7.6
Bangladesh,2020,18,31.7,38.7,7.4,1014.1,8.1
Bangladesh,2020,19,31.0,38.5,18.1,1012.7,7.6
Bangladesh,2020,20,33.2,47.9,36.1,1014.8,7.0
Bangladesh,2020,21,34.6,50.6,31.3,1012.1,4.8
Bangladesh,2020,22,33.5,48.6,38.3,1011.4,8.5
Bangladesh,2020,23,30.6,56.6,54.3,1014.3,6.0
Bangladesh,2020,24,34.5,58.5,78.8,1013.4,6.4
Bangladesh,2020,25,35.2,55.1,90.6,1011.7,5.2
Bangladesh,2020,26,35.9,63.5,106.8,1008.5,6.7
Bangladesh,2020,27,35.2,69.1,131.6,1009.4,5.6
Bangladesh,2020,28,37.0,71.2,150.6,1006.4,8.6
Bangladesh,2020,29,34.4,71.2,156.3,1009.8,3.9
Bangladesh,2020,30,36.3,74.2,159.7,1007.4,5.6
Bangladesh,2020,31,35.4,71.4,159.9,1009.1,2.8
Bangladesh,2020,32,35.0,79.5,148.3,1005.1,3.2
Bangladesh,2020,33,36.0,76.6,120.9,1003.6,3.4
Bangladesh,2020,34,34.5,80.4,106.6,1004.5,4.7
Bangladesh,2020,35,32.7,87.0,86.9,1006.7,3.8
Bangladesh,2020,36,33.7,81.5,69.8,1002.9,1.0
Bangladesh,2020,37,28.4,78.8,59.0,1006.2,2.1
Bangladesh,2020,38,29.7,84.5,40.5,1002.9,2.0
Bangladesh,2020,39,27.5,90.4,33.7,1003.1,3.3
Bangladesh,2020,40,28.5,80.0,19.8,1003.4,3.2
Bangladesh,2020,41,24.8,87.3,16.7,1006.6,3.8
Bangladesh,2020,42,23.6,80.6,16.6,1007.0,2.6
Bangladesh,2020,43,25.4,72.5,14.5,1006.7,4.5
Bangladesh,2020,44,25.6,77.2,15.7,1004.9,1.0
Bangladesh,2020,45,24.6,74.9,3.7,1007.9,1.3
Bangladesh,2020,46,25.5,83.0,9.5,1008.7,3.2
Bangladesh,2020,47,23.2,72.9,17.4,1010.7,1.2
Bangladesh,2020,48,22.5,68.0,9.0,1007.9,2.9
Bangladesh,2020,49,20.1,70.3,1.9,1009.2,4.3
Bangladesh,2020,50,19.4,64.7,10.6,1010.4,3.4
Bangladesh,2020,51,19.4,65.1,4.2,1010.1,5.6
Bangladesh,2020,52,20.4,59.1,11.3,1009.7,4.0
Bangladesh,2021,1,20.3,51.6,13.5,1007.7,2.3
Bangladesh,2021,2,20.8,51.5,3.2,1014.5,5.7
Bangladesh,2021,3,19.0,46.0,6.8,1011.6,7.2
Bangladesh,2021,4,18.5,47.2,13.9,1010.9,7.0
Bangladesh,2021,5,19.0,47.1,8.0,1012.2,6.4
Bangladesh,2021,6,21.2,36.4,10.1,1011.9,7.8
Bangladesh,2021,7,22.2,39.8,8.6,1014.5,6.0
Bangladesh,2021,8,20.4,29.7,13.8,1014.5,8.0
Bangladesh,2021,9,24.8,43.7,5.8,1014.4,6.8
Bangladesh,2021,10,24.2,31.0,3.2,1015.1,10.6
Bangladesh,2021,11,24.1,38.4,11.8,1015.7,7.3
Bangladesh,2021,12,24.1,38.2,12.7,1014.6,9.3
Bangladesh,2021,13,26.9,37.9,5.3,1014.3,8.1
Bangladesh,2021,14,26.7,33.5,4.0,1016.1,7.5
Bangladesh,2021,15,27.8,34.5,0.0,1012.3,9.2
Bangladesh,2021,16,29.6,35.8,13.8,1011.3,5.7
Bangladesh,2021,17,28.0,40.0,4.4,1014.2,7.9
Bangladesh,2021,18,31.4,40.1,17.5,1014.3,9.9
Bangladesh,2021,19,30.2,46.7,9.8,1014.1,8.3
Bangladesh,2021,20,35.3,48.2,32.6,1014.2,7.5
Bangladesh,2021,21,35.9,44.6,34.4,1013.2,8.4
Bangladesh,2021,22,32.6,45.7,43.2,1011.3,5.8
Bangladesh,2021,23,35.2,48.3,54.0,1010.6,6.1
Bangladesh,2021,24,33.3,54.2,72.3,1009.5,7.8
Bangladesh,2021,25,36.8,56.4,89.4,1011.0,5.7
Bangladesh,2021,26,36.3,55.3,102.5,1010.1,2.3
Bangladesh,2021,27,34.7,58.6,126.9,1007.2,3.3
Bangladesh,2021,28,35.5,70.6,139.5,1010.0,3.7
Bangladesh,2021,29,35.4,68.1,155.2,1006.6,5.0
Bangladesh,2021,30,36.7,70.3,166.6,1007.5,4.8
Bangladesh,2021,31,34.4,76.0,150.6,1008.4,2.8
Bangladesh,2021,32,34.2,76.4,148.0,1007.5,3.7
Bangladesh,2021,33,37.2,84.0,128.5,1004.5,1.0
Bangladesh,2021,34,34.6,82.8,106.0,1008.5,2.4
Bangladesh,2021,35,32.0,84.2,85.8,1007.5,2.0
Bangladesh,2021,36,32.5,88.0,68.6,1005.2,2.5
Bangladesh,2021,37,33.1,92.3,50.0,1003.1,1.0
Bangladesh,2021,38,30.2,90.7,38.8,1004.5,2.4
Bangladesh,2021,39,27.7,81.6,35.5,1003.2,1.8
Bangladesh,2021,40,30.2,88.8,21.2,1003.2,1.0
Bangladesh,2021,41,27.4,82.3,11.4,1006.8,3.6
Bangladesh,2021,42,28.5,79.3,14.5,1006.4,1.8
Bangladesh,2021,43,27.5,76.6,8.3,1006.8,2.8
Bangladesh,2021,44,27.0,76.4,15.6,1004.9,3.6
Bangladesh,2021,45,22.3,74.1,10.9,1011.0,1.1
Bangladesh,2021,46,21.8,76.9,10.2,1005.4,2.5
Bangladesh,2021,47,23.3,66.1,8.0,1008.9,1.0
Bangladesh,2021,48,22.3,72.3,17.7,1006.0,1.0
Bangladesh,2021,49,19.2,62.0,17.5,1005.1,2.5
Bangladesh,2021,50,23.3,57.6,12.1,1009.6,6.2
Bangladesh,2021,51,20.3,60.5,13.2,1007.8,2.1
Bangladesh,2021,52,19.3,54.2,8.4,1008.3,7.1
Bangladesh,2022,1,21.5,59.6,11.2,1010.1,4.3
Bangladesh,2022,2,20.4,48.6,11.6,1009.1,4.7
Bangladesh,2022,3,22.8,51.4,15.2,1012.8,5.7
Bangladesh,2022,4,19.2,48.1,4.5,1013.8,4.3
Bangladesh,2022,5,20.1,45.3,12.6,1012.1,6.5
Bangladesh,2022,6,21.3,50.2,12.4,1014.3,7.1
Bangladesh,2022,7,23.0,44.6,1.0,1012.6,4.5
Bangladesh,2022,8,24.7,40.0,10.0,1014.9,8.7
Bangladesh,2022,9,22.9,35.3,8.0,1012.1,5.6
Bangladesh,2022,10,23.9,34.2,9.1,1017.3,6.4
Bangladesh,2022,11,23.7,36.9,4.5,1014.4,6.7
Bangladesh,2022,12,24.1,33.0,0.0,1016.8,5.9
Bangladesh,2022,13,26.8,34.6,16.8,1015.9,10.8
Bangladesh,2022,14,26.1,39.0,20.5,1011.4,10.3
Bangladesh,2022,15,26.9,35.8,13.6,1014.4,9.1
Bangladesh,2022,16,31.6,34.4,21.5,1014.1,8.8
Bangladesh,2022,17,30.1,37.1,12.9,1019.4,6.5
Bangladesh,2022,18,30.0,40.8,5.8,1014.1,6.7
Bangladesh,2022,19,30.9,33.0,21.3,1014.1,4.9
Bangladesh,2022,20,32.7,46.0,22.2,1016.2,5.8
Bangladesh,2022,21,34.6,48.4,22.8,1011.1,4.3
Bangladesh,2022,22,31.2,51.7,43.9,1011.9,7.8
Bangladesh,2022,23,33.1,53.5,56.1,1010.9,5.1
Bangladesh,2022,24,35.2,54.7,71.7,1011.5,3.2
Bangladesh,2022,25,34.8,64.5,89.5,1011.6,2.8
Bangladesh,2022,26,33.9,61.0,104.1,1011.2,5.3
Bangladesh,2022,27,35.7,73.1,127.8,1006.7,3.8
Bangladesh,2022,28,34.3,68.2,150.6,1007.3,6.7
Bangladesh,2022,29,37.5,74.9,156.5,1007.8,3.8
Bangladesh,2022,30,36.3,70.5,158.7,1003.7,3.0
Bangladesh,2022,31,34.4,82.3,151.0,1009.1,5.1
Bangladesh,2022,32,35.5,81.4,147.1,1007.1,2.2
Bangladesh,2022,33,32.5,69.9,129.3,1005.1,1.0
Bangladesh,2022,34,34.2,88.7,115.6,1004.8,3.3
Bangladesh,2022,35,32.8,85.3,92.1,1003.7,3.0
Bangladesh,2022,36,31.4,89.3,64.4,1001.6,3.2
Bangladesh,2022,37,30.7,87.4,62.0,1003.2,1.8
Bangladesh,2022,38,30.4,86.5,43.6,1001.0,2.7
Bangladesh,2022,39,27.8,85.7,24.1,1003.6,1.2
Bangladesh,2022,40,30.8,83.0,20.7,1001.5,1.6
Bangladesh,2022,41,31.0,81.1,9.0,1004.4,3.2
Bangladesh,2022,42,26.6,81.3,21.1,1007.2,4.3
Bangladesh,2022,43,25.4,85.1,15.3,1001.9,6.0
Bangladesh,2022,44,24.2,81.5,17.0,1007.6,3.2
Bangladesh,2022,45,23.8,75.0,11.9,1006.8,4.3
Bangladesh,2022,46,24.9,79.8,9.4,1003.6,3.2
Bangladesh,2022,47,23.7,74.0,3.2,1006.1,4.8
Bangladesh,2022,48,19.6,68.7,8.3,1008.9,3.8
Bangladesh,2022,49,21.6,73.3,7.9,1008.0,5.5
Bangladesh,2022,50,19.2,66.0,10.9,1011.4,2.7
Bangladesh,2022,51,19.6,54.0,15.6,1011.7,5.2
Bangladesh,2022,52,20.0,62.0,15.3,1008.2,3.6
Bangladesh,2023,1,18.8,47.2,11.1,1010.5,7.0
Bangladesh,2023,2,18.5,51.8,11.6,1009.3,7.0
Bangladesh,2023,3,18.4,44.0,9.0,1008.6,7.2
Bangladesh,2023,4,19.5,39.3,13.9,1014.7,9.0
Bangladesh,2023,5,24.6,40.7,11.0,1012.3,5.7
Bangladesh,2023,6,20.9,39.4,10.8,1014.8,7.5
Bangladesh,2023,7,22.5,41.2,13.8,1015.8,5.7
Bangladesh,2023,8,20.1,23.7,9.1,1013.6,7.9
Bangladesh,2023,9,22.5,34.9,2.5,1016.3,8.7
Bangladesh,2023,10,26.2,32.0,3.6,1014.7,8.0
Bangladesh,2023,11,23.5,33.3,17.8,1011.5,7.6
Bangladesh,2023,12,26.0,34.3,14.0,1010.9,6.8
Bangladesh,2023,13,26.6,36.2,11.4,1017.6,9.2
Bangladesh,2023,14,28.5,32.3,9.1,1014.3,7.2
Bangladesh,2023,15,29.1,34.9,5.0,1014.4,9.0
Bangladesh,2023,16,30.9,31.8,16.1,1013.3,8.7
Bangladesh,2023,17,28.4,50.2,9.1,1015.7,6.8
Bangladesh,2023,18,31.1,43.5,16.2,1015.7,9.7
Bangladesh,2023,19,33.4,46.5,10.8,1013.1,5.9
Bangladesh,2023,20,32.6,40.5,26.8,1010.9,6.2
Bangladesh,2023,21,32.9,47.1,26.9,1012.9,4.8
Bangladesh,2023,22,33.0,49.1,41.4,1012.0,5.3
Bangladesh,2023,23,33.7,53.6,49.5,1011.7,7.2
Bangladesh,2023,24,36.6,48.8,70.7,1010.9,2.6
Bangladesh,2023,25,33.9,67.9,90.4,1011.4,6.5
Bangladesh,2023,26,38.0,64.3,105.5,1010.9,5.5
Bangladesh,2023,27,34.6,63.5,130.6,1011.0,6.8
Bangladesh,2023,28,34.5,64.6,142.0,1004.4,4.4
Bangladesh,2023,29,36.8,74.8,153.8,1003.2,5.2
Bangladesh,2023,30,36.3,71.1,157.1,1006.4,4.3
Bangladesh,2023,31,32.7,75.7,159.7,1004.9,1.8
Bangladesh,2023,32,34.6,78.4,149.9,1004.6,6.5
Bangladesh,2023,33,36.5,72.7,124.2,1005.1,6.2
Bangladesh,2023,34,32.9,86.2,103.4,1006.6,3.6
Bangladesh,2023,35,33.9,83.8,91.8,1005.6,1.8
Bangladesh,2023,36,35.2,90.1,67.6,1004.3,1.0
Bangladesh,2023,37,31.8,84.6,56.7,1008.5,1.0
Bangladesh,2023,38,32.6,86.0,34.6,1007.0,1.9
Bangladesh,2023,39,28.2,86.1,27.9,1005.4,2.0
Bangladesh,2023,40,30.9,83.0,18.9,1005.6,1.0
Bangladesh,2023,41,29.7,90.0,12.5,1007.5,1.0
Bangladesh,2023,42,27.4,79.1,16.5,1009.1,2.1
Bangladesh,2023,43,25.3,77.3,16.8,1005.3,2.9
Bangladesh,2023,44,23.7,86.4,15.9,1003.9,1.0
Bangladesh,2023,45,24.1,81.6,14.5,1008.0,2.7
Bangladesh,2023,46,25.8,70.4,13.6,1008.2,2.9
Bangladesh,2023,47,23.7,74.1,21.5,1006.4,3.4
Bangladesh,2023,48,22.9,73.6,2.7,1007.0,4.6
Bangladesh,2023,49,21.1,65.2,12.0,1009.1,3.6
Bangladesh,2023,50,18.6,54.8,8.4,1006.6,4.4
Bangladesh,2023,51,19.2,62.7,6.8,1006.9,7.3
Bangladesh,2023,52,20.5,56.4,6.4,1014.2,3.9
Bangladesh,2024,1,19.3,54.0,0.2,1013.2,4.4
Bangladesh,2024,2,19.7,50.8,12.2,1012.3,5.9
Bangladesh,2024,3,16.3,53.0,2.6,1010.1,7.4
Bangladesh,2024,4,19.0,45.6,1.7,1007.5,8.6
Bangladesh,2024,5,21.3,48.8,4.1,1011.1,5.6
Bangladesh,2024,6,19.4,32.3,0.1,1012.7,5.2
Bangladesh,2024,7,19.3,33.3,18.3,1011.8,8.9
Bangladesh,2024,8,24.4,43.7,13.7,1017.3,8.3
Bangladesh,2024,9,22.4,34.9,9.7,1015.8,5.7
Bangladesh,2024,10,24.7,37.6,19.2,1017.2,7.3
Bangladesh,2024,11,23.4,40.3,8.2,1014.8,5.5
Bangladesh,2024,12,25.4,34.3,12.0,1018.0,9.6
Bangladesh,2024,13,26.0,40.7,10.2,1018.7,9.8
Bangladesh,2024,14,26.6,38.0,14.4,1016.9,8.3
Bangladesh,2024,15,28.4,35.0,21.9,1016.4,6.7
Bangladesh,2024,16,30.1,29.9,5.8,1016.3,8.4
Bangladesh,2024,17,29.0,46.7,8.5,1014.8,9.7
