country,disease,year,week,cases,deaths
Philippines,Measles,2020,18,491,2
Philippines,Yellow Fever,2020,18,528,41
Philippines,Dengue,2020,19,34280,21
Philippines,Cholera,2020,19,38541,601
Philippines,Malaria,2020,19,35520,104
Philippines,Measles,2020,19,427,3
Philippines,Yellow Fever,2020,19,522,40
Philippines,Dengue,2020,20,47738,27
Philippines,Cholera,2020,20,31799,473
Philippines,Malaria,2020,20,17600,55
Philippines,Measles,2020,20,622,10
Philippines,Yellow Fever,2020,20,469,28
Philippines,Dengue,2020,21,43422,26
Philippines,Cholera,2020,21,29788,473
Philippines,Malaria,2020,21,427,1
Philippines,Measles,2020,21,615,7
Philippines,Yellow Fever,2020,21,445,38
Philippines,Dengue,2020,22,38125,16
Philippines,Cholera,2020,22,556,5
Philippines,Malaria,2020,22,33537,99
Philippines,Measles,2020,22,576,5
Philippines,Yellow Fever,2020,22,453,27
Philippines,Dengue,2020,23,36058,21
Philippines,Cholera,2020,23,557,13
Philippines,Malaria,2020,23,32844,86
Philippines,Measles,2020,23,607,7
Philippines,Yellow Fever,2020,23,477,32
Philippines,Dengue,2020,24,46887,28
Philippines,Cholera,2020,24,70181,1087
Philippines,Malaria,2020,24,14587,45
Philippines,Measles,2020,24,545,2
Philippines,Yellow Fever,2020,24,750,58
Philippines,Dengue,2020,25,32779,17
Philippines,Cholera,2020,25,560,8
Philippines,Malaria,2020,25,19966,58
Philippines,Measles,2020,25,673,7
Philippines,Yellow Fever,2020,25,386,25
Philippines,Dengue,2020,26,511,0
Philippines,Cholera,2020,26,643,13
Philippines,Malaria,2020,26,613,2
Philippines,Measles,2020,26,650,4
Philippines,Yellow Fever,2020,26,418,31
Philippines,Dengue,2020,27,633,0
Philippines,Cholera,2020,27,609,7
Philippines,Malaria,2020,27,523,1
Philippines,Measles,2020,27,643,6
Philippines,Yellow Fever,2020,27,611,62
Philippines,Dengue,2020,28,766,0
Philippines,Cholera,2020,28,474,5
Philippines,Malaria,2020,28,16441,31
Philippines,Measles,2020,28,329,3
Philippines,Yellow Fever,2020,28,735,70
Philippines,Dengue,2020,29,437,1
Philippines,Cholera,2020,29,617,10
Philippines,Malaria,2020,29,19028,47
Philippines,Measles,2020,29,571,8
Philippines,Yellow Fever,2020,29,391,21
Philippines,Dengue,2020,30,525,0
Philippines,Cholera,2020,30,592,4
Philippines,Malaria,2020,30,555,1
Philippines,Measles,2020,30,481,5
Philippines,Yellow Fever,2020,30,686,59
Philippines,Dengue,2020,31,730,0
Philippines,Cholera,2020,31,713,18
Philippines,Malaria,2020,31,657,1
Philippines,Measles,2020,31,461,7
Philippines,Yellow Fever,2020,31,523,40
Philippines,Dengue,2020,32,498,0
Philippines,Cholera,2020,32,739,10
Philippines,Malaria,2020,32,69469,216
Philippines,Measles,2020,32,470,4
Philippines,Yellow Fever,2020,32,699,55
Philippines,Dengue,2020,33,603,0
Philippines,Cholera,2020,33,644,8
Philippines,Malaria,2020,33,78665,233
Philippines,Measles,2020,33,527,4
Philippines,Yellow Fever,2020,33,409,35
Philippines,Dengue,2020,34,578,0
Philippines,Cholera,2020,34,458,7
Philippines,Malaria,2020,34,709,1
Philippines,Measles,2020,34,451,6
Philippines,Yellow Fever,2020,34,729,59
Philippines,Dengue,2020,35,648,0
Philippines,Cholera,2020,35,940,14
Philippines,Malaria,2020,35,49811,160
Philippines,Measles,2020,35,763,8
Philippines,Yellow Fever,2020,35,602,51
Philippines,Dengue,2020,36,736,0
Philippines,Cholera,2020,36,720,15
Philippines,Malaria,2020,36,768,0
Philippines,Measles,2020,36,596,5
Philippines,Yellow Fever,2020,36,543,42
Philippines,Dengue,2020,37,491,0
Philippines,Cholera,2020,37,712,6
Philippines,Malaria,2020,37,655,0
Philippines,Measles,2020,37,756,7
Philippines,Yellow Fever,2020,37,658,57
Philippines,Dengue,2020,38,27058,8
Philippines,Cholera,2020,38,388,3
Philippines,Malaria,2020,38,90528,280
Philippines,Measles,2020,38,510,6
Philippines,Yellow Fever,2020,38,679,59
Philippines,Dengue,2020,39,29507,12
Philippines,Cholera,2020,39,591,7
Philippines,Malaria,2020,39,62104,198
Philippines,Measles,2020,39,724,9
Philippines,Yellow Fever,2020,39,391,30
Philippines,Dengue,2020,40,46011,21
Philippines,Cholera,2020,40,420,10
Philippines,Malaria,2020,40,54561,167
Philippines,Measles,2020,40,577,7
Philippines,Yellow Fever,2020,40,374,31
Philippines,Dengue,2020,41,569,0
Philippines,Cholera,2020,41,30495,440
Philippines,Malaria,2020,41,74946,243
Philippines,Measles,2020,41,457,3
Philippines,Yellow Fever,2020,41,677,55
Philippines,Dengue,2020,42,40571,25
Philippines,Cholera,2020,42,649,11
Philippines,Malaria,2020,42,46228,111
Philippines,Measles,2020,42,705,10
Philippines,Yellow Fever,2020,42,524,39
Philippines,Dengue,2020,43,613,0
Philippines,Cholera,2020,43,29919,442
Philippines,Malaria,2020,43,38836,116
Philippines,Measles,2020,43,636,11
Philippines,Yellow Fever,2020,43,543,42
Philippines,Dengue,2020,44,43445,12
Philippines,Cholera,2020,44,503,9
Philippines,Malaria,2020,44,45154,120
Philippines,Measles,2020,44,619,9
Philippines,Yellow Fever,2020,44,396,30
Philippines,Dengue,2020,45,55859,31
Philippines,Cholera,2020,45,44515,662
Philippines,Malaria,2020,45,53322,160
Philippines,Measles,2020,45,885,6
Philippines,Yellow Fever,2020,45,500,27
Philippines,Dengue,2020,46,42971,16
Philippines,Cholera,2020,46,44378,659
Philippines,Malaria,2020,46,49473,157
Philippines,Measles,2020,46,481,7
Philippines,Yellow Fever,2020,46,510,27
Philippines,Dengue,2020,47,53612,26
Philippines,Cholera,2020,47,47441,721
Philippines,Malaria,2020,47,56721,185
Philippines,Measles,2020,47,665,10
Philippines,Yellow Fever,2020,47,640,45
Philippines,Dengue,2020,48,53113,30
Philippines,Cholera,2020,48,39311,592
Philippines,Malaria,2020,48,53817,177
Philippines,Measles,2020,48,536,0
Philippines,Yellow Fever,2020,48,513,41
Philippines,Dengue,2020,49,48328,24
Philippines,Cholera,2020,49,51410,712
Philippines,Malaria,2020,49,41059,110
Philippines,Measles,2020,49,621,4
Philippines,Yellow Fever,2020,49,645,47
Philippines,Dengue,2020,50,57010,25
Philippines,Cholera,2020,50,50748,738
Philippines,Malaria,2020,50,37574,111
Philippines,Measles,2020,50,593,4
Philippines,Yellow Fever,2020,50,642,61
Philippines,Dengue,2020,51,56839,25
Philippines,Cholera,2020,51,36748,549
Philippines,Malaria,2020,51,49969,139
Philippines,Measles,2020,51,681,3
Philippines,Yellow Fever,2020,51,462,36
Philippines,Dengue,2020,52,51150,26
Philippines,Cholera,2020,52,63343,970
Philippines,Malaria,2020,52,51956,129
Philippines,Measles,2020,52,705,3
Philippines,Yellow Fever,2020,52,572,46
Philippines,Dengue,2021,1,75163,50
Philippines,Cholera,2021,1,57909,903
Philippines,Malaria,2021,1,75982,215
Philippines,Measles,2021,1,365,3
Philippines,Yellow Fever,2021,1,384,32
Philippines,Dengue,2021,2,66279,27
Philippines,Cholera,2021,2,41952,579
Philippines,Malaria,2021,2,63512,192
Philippines,Measles,2021,2,511,3
Philippines,Yellow Fever,2021,2,538,47
Philippines,Dengue,2021,3,61737,27
Philippines,Cholera,2021,3,70010,1142
Philippines,Malaria,2021,3,40673,124
Philippines,Measles,2021,3,796,7
Philippines,Yellow Fever,2021,3,540,38
Philippines,Dengue,2021,4,51295,29
Philippines,Cholera,2021,4,61223,962
Philippines,Malaria,2021,4,47003,147
Philippines,Measles,2021,4,530,5
Philippines,Yellow Fever,2021,4,538,36
Philippines,Dengue,2021,5,86517,41
Philippines,Cholera,2021,5,59743,860
Philippines,Malaria,2021,5,46683,135
Philippines,Measles,2021,5,699,11
Philippines,Yellow Fever,2021,5,338,27
Philippines,Dengue,2021,6,59742,37
Philippines,Cholera,2021,6,62134,922
Philippines,Malaria,2021,6,48257,128
Philippines,Measles,2021,6,543,6
Philippines,Yellow Fever,2021,6,511,36
Philippines,Dengue,2021,7,90916,48
Philippines,Cholera,2021,7,46978,730
Philippines,Malaria,2021,7,52436,167
Philippines,Measles,2021,7,408,4
Philippines,Yellow Fever,2021,7,774,69
Philippines,Dengue,2021,8,62966,29
Philippines,Cholera,2021,8,39156,579
Philippines,Malaria,2021,8,47433,159
Philippines,Measles,2021,8,444,3
Philippines,Yellow Fever,2021,8,538,48
Philippines,Dengue,2021,9,59920,21
Philippines,Cholera,2021,9,85709,1286
Philippines,Malaria,2021,9,35137,112
Philippines,Measles,2021,9,704,9
Philippines,Yellow Fever,2021,9,491,42
Philippines,Dengue,2021,10,53400,35
Philippines,Cholera,2021,10,54387,857
Philippines,Malaria,2021,10,39381,108
Philippines,Measles,2021,10,705,3
Philippines,Yellow Fever,2021,10,620,47
Philippines,Dengue,2021,11,77807,31
Philippines,Cholera,2021,11,58539,873
Philippines,Malaria,2021,11,39364,130
Philippines,Measles,2021,11,751,7
Philippines,Yellow Fever,2021,11,674,55
Philippines,Dengue,2021,12,70373,37
Philippines,Cholera,2021,12,45926,631
Philippines,Malaria,2021,12,37630,106
Philippines,Measles,2021,12,700,11
Philippines,Yellow Fever,2021,12,673,56
Philippines,Dengue,2021,13,72279,44
Philippines,Cholera,2021,13,51851,802
Philippines,Malaria,2021,13,30349,87
Philippines,Measles,2021,13,612,8
Philippines,Yellow Fever,2021,13,563,48
Philippines,Dengue,2021,14,51882,34
Philippines,Cholera,2021,14,46020,694
Philippines,Malaria,2021,14,28106,78
Philippines,Measles,2021,14,522,8
Philippines,Yellow Fever,2021,14,624,46
Philippines,Dengue,2021,15,48465,13
Philippines,Cholera,2021,15,49653,734
Philippines,Malaria,2021,15,18021,61
Philippines,Measles,2021,15,531,4
Philippines,Yellow Fever,2021,15,440,30
Philippines,Dengue,2021,16,46497,23
Philippines,Cholera,2021,16,51176,736
Philippines,Malaria,2021,16,31439,78
Philippines,Measles,2021,16,551,5
Philippines,Yellow Fever,2021,16,478,42
Philippines,Dengue,2021,17,52527,24
Philippines,Cholera,2021,17,43046,580
Philippines,Malaria,2021,17,43250,129
Philippines,Measles,2021,17,451,4
Philippines,Yellow Fever,2021,17,440,30
Philippines,Dengue,2021,18,62487,35
Philippines,Cholera,2021,18,45192,718
Philippines,Malaria,2021,18,22396,68
Philippines,Measles,2021,18,503,6
Philippines,Yellow Fever,2021,18,600,53
Philippines,Dengue,2021,19,44027,20
Philippines,Cholera,2021,19,37371,593
Philippines,Malaria,2021,19,21206,56
Philippines,Measles,2021,19,621,4
Philippines,Yellow Fever,2021,19,597,45
Philippines,Dengue,2021,20,42402,17
Philippines,Cholera,2021,20,35559,551
Philippines,Malaria,2021,20,32247,102
Philippines,Measles,2021,20,570,9
Philippines,Yellow Fever,2021,20,487,27
Philippines,Dengue,2021,21,39684,17
Philippines,Cholera,2021,21,33600,507
Philippines,Malaria,2021,21,15683,43
Philippines,Measles,2021,21,531,3
Philippines,Yellow Fever,2021,21,646,52
Philippines,Dengue,2021,22,32233,14
Philippines,Cholera,2021,22,29118,444
Philippines,Malaria,2021,22,28777,76
Philippines,Measles,2021,22,496,2
Philippines,Yellow Fever,2021,22,394,34
Philippines,Dengue,2021,23,44555,25
Philippines,Cholera,2021,23,601,10
Philippines,Malaria,2021,23,17970,52
Philippines,Measles,2021,23,649,1
Philippines,Yellow Fever,2021,23,514,38
Philippines,Dengue,2021,24,27524,12
Philippines,Cholera,2021,24,522,9
Philippines,Malaria,2021,24,427,0
Philippines,Measles,2021,24,373,3
Philippines,Yellow Fever,2021,24,559,34
Philippines,Dengue,2021,25,35165,27
Philippines,Cholera,2021,25,579,9
Philippines,Malaria,2021,25,25874,66
Philippines,Measles,2021,25,520,6
Philippines,Yellow Fever,2021,25,726,49
Philippines,Dengue,2021,26,30785,20
Philippines,Cholera,2021,26,595,4
Philippines,Malaria,2021,26,588,3
Philippines,Measles,2021,26,644,7
Philippines,Yellow Fever,2021,26,639,47
Philippines,Dengue,2021,27,394,0
Philippines,Cholera,2021,27,657,10
Philippines,Malaria,2021,27,23264,46
Philippines,Measles,2021,27,507,5
Philippines,Yellow Fever,2021,27,594,45
Philippines,Dengue,2021,28,705,0
Philippines,Cholera,2021,28,515,6
Philippines,Malaria,2021,28,600,2
Philippines,Measles,2021,28,557,5
Philippines,Yellow Fever,2021,28,665,68
Philippines,Dengue,2021,29,80648,35
Philippines,Cholera,2021,29,654,10
Philippines,Malaria,2021,29,608,2
Philippines,Measles,2021,29,510,6
Philippines,Yellow Fever,2021,29,584,45
Philippines,Dengue,2021,30,476,0
Philippines,Cholera,2021,30,554,9
Philippines,Malaria,2021,30,728,2
Philippines,Measles,2021,30,775,9
Philippines,Yellow Fever,2021,30,651,53
Philippines,Dengue,2021,31,687,1
Philippines,Cholera,2021,31,526,4
Philippines,Malaria,2021,31,574,0
Philippines,Measles,2021,31,494,4
Philippines,Yellow Fever,2021,31,540,45
Philippines,Dengue,2021,32,77344,40
Philippines,Cholera,2021,32,476,8
Philippines,Malaria,2021,32,47972,143
Philippines,Measles,2021,32,721,7
Philippines,Yellow Fever,2021,32,455,35
Philippines,Dengue,2021,33,615,0
Philippines,Cholera,2021,33,639,12
Philippines,Malaria,2021,33,289,1
Philippines,Measles,2021,33,561,6
Philippines,Yellow Fever,2021,33,603,48
Philippines,Dengue,2021,34,467,0
Philippines,Cholera,2021,34,457,7
Philippines,Malaria,2021,34,48590,160
Philippines,Measles,2021,34,581,8
Philippines,Yellow Fever,2021,34,530,45
Philippines,Dengue,2021,35,582,0
Philippines,Cholera,2021,35,450,4
Philippines,Malaria,2021,35,76407,232
Philippines,Measles,2021,35,446,6
Philippines,Yellow Fever,2021,35,566,41
Philippines,Dengue,2021,36,484,0
Philippines,Cholera,2021,36,415,8
Philippines,Malaria,2021,36,77400,255
Philippines,Measles,2021,36,417,3
Philippines,Yellow Fever,2021,36,745,52
Philippines,Dengue,2021,37,23067,12
Philippines,Cholera,2021,37,470,9
Philippines,Malaria,2021,37,55323,143
Philippines,Measles,2021,37,708,5
Philippines,Yellow Fever,2021,37,423,29
Philippines,Dengue,2021,38,539,0
Philippines,Cholera,2021,38,771,14
Philippines,Malaria,2021,38,505,1
Philippines,Measles,2021,38,452,7
Philippines,Yellow Fever,2021,38,678,44
Philippines,Dengue,2021,39,597,1
Philippines,Cholera,2021,39,576,16
Philippines,Malaria,2021,39,79295,213
Philippines,Measles,2021,39,488,3
Philippines,Yellow Fever,2021,39,596,58
Philippines,Dengue,2021,40,39949,28
Philippines,Cholera,2021,40,702,13
Philippines,Malaria,2021,40,66153,175
Philippines,Measles,2021,40,574,3
Philippines,Yellow Fever,2021,40,595,49
Philippines,Dengue,2021,41,29135,15
Philippines,Cholera,2021,41,654,5
Philippines,Malaria,2021,41,54045,166
Philippines,Measles,2021,41,379,6
Philippines,Yellow Fever,2021,41,453,47
Philippines,Dengue,2021,42,30335,17
Philippines,Cholera,2021,42,291,4
Philippines,Malaria,2021,42,39546,102
Philippines,Measles,2021,42,638,6
Philippines,Yellow Fever,2021,42,420,33
Philippines,Dengue,2021,43,559,1
Philippines,Cholera,2021,43,27650,441
Philippines,Malaria,2021,43,44110,153
Philippines,Measles,2021,43,728,7
Philippines,Yellow Fever,2021,43,691,60
Philippines,Dengue,2021,44,547,0
Philippines,Cholera,2021,44,41980,655
Philippines,Malaria,2021,44,62775,173
Philippines,Measles,2021,44,535,4
Philippines,Yellow Fever,2021,44,751,64
Philippines,Dengue,2021,45,35100,15
Philippines,Cholera,2021,45,36882,569
Philippines,Malaria,2021,45,51653,147
Philippines,Measles,2021,45,697,10
Philippines,Yellow Fever,2021,45,772,61
Philippines,Dengue,2021,46,46043,28
Philippines,Cholera,2021,46,39591,579
Philippines,Malaria,2021,46,53616,146
Philippines,Measles,2021,46,487,3
Philippines,Yellow Fever,2021,46,560,42
Philippines,Dengue,2021,47,49084,26
Philippines,Cholera,2021,47,37919,615
Philippines,Malaria,2021,47,56731,166
Philippines,Measles,2021,47,752,15
Philippines,Yellow Fever,2021,47,444,28
Philippines,Dengue,2021,48,46270,20
Philippines,Cholera,2021,48,46413,660
Philippines,Malaria,2021,48,33322,110
Philippines,Measles,2021,48,677,6
Philippines,Yellow Fever,2021,48,659,48
Philippines,Dengue,2021,49,50683,21
Philippines,Cholera,2021,49,49505,768
Philippines,Malaria,2021,49,57170,169
Philippines,Measles,2021,49,581,4
Philippines,Yellow Fever,2021,49,242,26
Philippines,Dengue,2021,50,41972,19
Philippines,Cholera,2021,50,41548,599
Philippines,Malaria,2021,50,54834,176
Philippines,Measles,2021,50,532,2
Philippines,Yellow Fever,2021,50,464,33
Philippines,Dengue,2021,51,52686,27
Philippines,Cholera,2021,51,50310,723
Philippines,Malaria,2021,51,55646,178
Philippines,Measles,2021,51,270,6
Philippines,Yellow Fever,2021,51,550,56
Philippines,Dengue,2021,52,50547,34
Philippines,Cholera,2021,52,51663,840
Philippines,Malaria,2021,52,46123,157
Philippines,Measles,2021,52,727,7
Philippines,Yellow Fever,2021,52,332,25
Philippines,Dengue,2022,1,72015,32
Philippines,Cholera,2022,1,60811,919
Philippines,Malaria,2022,1,38948,128
Philippines,Measles,2022,1,617,8
Philippines,Yellow Fever,2022,1,452,39
Philippines,Dengue,2022,2,53257,33
Philippines,Cholera,2022,2,46613,691
Philippines,Malaria,2022,2,44403,127
Philippines,Measles,2022,2,444,6
Philippines,Yellow Fever,2022,2,773,54
Philippines,Dengue,2022,3,54245,25
Philippines,Cholera,2022,3,61656,932
Philippines,Malaria,2022,3,51837,134
Philippines,Measles,2022,3,576,6
Philippines,Yellow Fever,2022,3,375,31
Philippines,Dengue,2022,4,53643,36
Philippines,Cholera,2022,4,74156,1096
Philippines,Malaria,2022,4,48823,145
Philippines,Measles,2022,4,702,4
Philippines,Yellow Fever,2022,4,672,50
Philippines,Dengue,2022,5,47863,25
Philippines,Cholera,2022,5,46423,723
Philippines,Malaria,2022,5,42267,123
Philippines,Measles,2022,5,741,10
Philippines,Yellow Fever,2022,5,715,67
Philippines,Dengue,2022,6,67184,36
Philippines,Cholera,2022,6,66612,994
Philippines,Malaria,2022,6,50412,136
Philippines,Measles,2022,6,536,3
Philippines,Yellow Fever,2022,6,619,49
Philippines,Dengue,2022,7,46309,24
Philippines,Cholera,2022,7,68040,1077
Philippines,Malaria,2022,7,51155,144
Philippines,Measles,2022,7,379,6
Philippines,Yellow Fever,2022,7,683,56
Philippines,Dengue,2022,8,66756,26
Philippines,Cholera,2022,8,57573,855
Philippines,Malaria,2022,8,37580,107
Philippines,Measles,2022,8,601,5
Philippines,Yellow Fever,2022,8,584,40
Philippines,Dengue,2022,9,73529,34
Philippines,Cholera,2022,9,57391,855
Philippines,Malaria,2022,9,38957,94
Philippines,Measles,2022,9,664,8
Philippines,Yellow Fever,2022,9,549,37
Philippines,Dengue,2022,10,53294,22
Philippines,Cholera,2022,10,79813,1251
Philippines,Malaria,2022,10,44166,126
Philippines,Measles,2022,10,628,7
Philippines,Yellow Fever,2022,10,423,42
Philippines,Dengue,2022,11,70587,37
Philippines,Cholera,2022,11,63500,920
Philippines,Malaria,2022,11,39134,106
Philippines,Measles,2022,11,583,12
Philippines,Yellow Fever,2022,11,524,45
Philippines,Dengue,2022,12,56109,26
Philippines,Cholera,2022,12,53134,862
Philippines,Malaria,2022,12,34208,104
Philippines,Measles,2022,12,733,11
Philippines,Yellow Fever,2022,12,692,55
Philippines,Dengue,2022,13,53693,23
Philippines,Cholera,2022,13,46846,733
Philippines,Malaria,2022,13,47479,144
Philippines,Measles,2022,13,715,8
Philippines,Yellow Fever,2022,13,575,44
Philippines,Dengue,2022,14,43863,26
Philippines,Cholera,2022,14,36655,503
Philippines,Malaria,2022,14,37742,137
Philippines,Measles,2022,14,694,5
Philippines,Yellow Fever,2022,14,618,46
Philippines,Dengue,2022,15,60520,22
Philippines,Cholera,2022,15,41400,643
Philippines,Malaria,2022,15,48327,142
Philippines,Measles,2022,15,620,2
Philippines,Yellow Fever,2022,15,728,58
Philippines,Dengue,2022,16,56724,37
Philippines,Cholera,2022,16,44100,662
Philippines,Malaria,2022,16,52853,182
Philippines,Measles,2022,16,829,11
Philippines,Yellow Fever,2022,16,540,41
Philippines,Dengue,2022,17,50059,24
Philippines,Cholera,2022,17,46220,663
Philippines,Malaria,2022,17,31139,116
Philippines,Measles,2022,17,610,8
Philippines,Yellow Fever,2022,17,569,53
Philippines,Dengue,2022,18,40700,24
Philippines,Cholera,2022,18,22330,345
Philippines,Malaria,2022,18,29193,97
Philippines,Measles,2022,18,617,0
Philippines,Yellow Fever,2022,18,331,22
Philippines,Dengue,2022,19,45097,26
Philippines,Cholera,2022,19,39472,610
Philippines,Malaria,2022,19,25165,76
Philippines,Measles,2022,19,680,6
Philippines,Yellow Fever,2022,19,565,37
Philippines,Dengue,2022,20,39656,20
Philippines,Cholera,2022,20,36990,563
Philippines,Malaria,2022,20,31848,109
Philippines,Measles,2022,20,728,6
Philippines,Yellow Fever,2022,20,416,42
Philippines,Dengue,2022,21,29012,17
Philippines,Cholera,2022,21,688,15
Philippines,Malaria,2022,21,27899,75
Philippines,Measles,2022,21,747,4
Philippines,Yellow Fever,2022,21,755,63
Philippines,Dengue,2022,22,39151,16
Philippines,Cholera,2022,22,35059,523
Philippines,Malaria,2022,22,28407,80
Philippines,Measles,2022,22,408,3
Philippines,Yellow Fever,2022,22,468,44
Philippines,Dengue,2022,23,46968,16
Philippines,Cholera,2022,23,40910,586
Philippines,Malaria,2022,23,42705,114
Philippines,Measles,2022,23,713,10
Philippines,Yellow Fever,2022,23,722,68
Philippines,Dengue,2022,24,41242,19
Philippines,Cholera,2022,24,790,11
Philippines,Malaria,2022,24,27771,83
Philippines,Measles,2022,24,529,8
Philippines,Yellow Fever,2022,24,459,33
Philippines,Dengue,2022,25,42365,16
Philippines,Cholera,2022,25,794,11
Philippines,Malaria,2022,25,539,3
Philippines,Measles,2022,25,786,6
Philippines,Yellow Fever,2022,25,388,29
Philippines,Dengue,2022,26,21066,8
Philippines,Cholera,2022,26,872,12
Philippines,Malaria,2022,26,616,1
Philippines,Measles,2022,26,604,9
Philippines,Yellow Fever,2022,26,590,43
Philippines,Dengue,2022,27,640,0
Philippines,Cholera,2022,27,700,10
Philippines,Malaria,2022,27,25237,90
Philippines,Measles,2022,27,488,4
Philippines,Yellow Fever,2022,27,406,31
Philippines,Dengue,2022,28,61601,36
Philippines,Cholera,2022,28,730,11
Philippines,Malaria,2022,28,22436,68
Philippines,Measles,2022,28,457,8
Philippines,Yellow Fever,2022,28,653,58
Philippines,Dengue,2022,29,566,1
Philippines,Cholera,2022,29,506,12
Philippines,Malaria,2022,29,716,2
Philippines,Measles,2022,29,591,5
Philippines,Yellow Fever,2022,29,534,37
Philippines,Dengue,2022,30,528,0
Philippines,Cholera,2022,30,448,3
Philippines,Malaria,2022,30,692,3
Philippines,Measles,2022,30,636,8
Philippines,Yellow Fever,2022,30,362,32
Philippines,Dengue,2022,31,77438,37
Philippines,Cholera,2022,31,535,11
Philippines,Malaria,2022,31,39925,114
Philippines,Measles,2022,31,503,4
Philippines,Yellow Fever,2022,31,236,19
Philippines,Dengue,2022,32,596,0
Philippines,Cholera,2022,32,579,8
Philippines,Malaria,2022,32,94512,288
Philippines,Measles,2022,32,439,3
Philippines,Yellow Fever,2022,32,651,61
Philippines,Dengue,2022,33,56914,28
Philippines,Cholera,2022,33,558,12
Philippines,Malaria,2022,33,44867,135
Philippines,Measles,2022,33,641,6
Philippines,Yellow Fever,2022,33,358,25
Philippines,Dengue,2022,34,78693,40
Philippines,Cholera,2022,34,557,12
Philippines,Malaria,2022,34,62057,197
Philippines,Measles,2022,34,483,7
Philippines,Yellow Fever,2022,34,488,34
Philippines,Dengue,2022,35,774,1
Philippines,Cholera,2022,35,480,11
Philippines,Malaria,2022,35,82121,234
Philippines,Measles,2022,35,579,7
Philippines,Yellow Fever,2022,35,675,66
Philippines,Dengue,2022,36,590,0
Philippines,Cholera,2022,36,640,4
Philippines,Malaria,2022,36,81132,246
Philippines,Measles,2022,36,645,6
Philippines,Yellow Fever,2022,36,564,44
Philippines,Dengue,2022,37,27707,13
Philippines,Cholera,2022,37,542,5
Philippines,Malaria,2022,37,94935,273
Philippines,Measles,2022,37,434,4
Philippines,Yellow Fever,2022,37,662,42
Philippines,Dengue,2022,38,609,1
Philippines,Cholera,2022,38,600,7
Philippines,Malaria,2022,38,70719,227
Philippines,Measles,2022,38,483,3
Philippines,Yellow Fever,2022,38,517,49
Philippines,Dengue,2022,39,22880,12
Philippines,Cholera,2022,39,608,6
Philippines,Malaria,2022,39,82696,240
Philippines,Measles,2022,39,467,3
Philippines,Yellow Fever,2022,39,568,45
Philippines,Dengue,2022,40,628,2
Philippines,Cholera,2022,40,339,6
Philippines,Malaria,2022,40,475,0
Philippines,Measles,2022,40,566,7
Philippines,Yellow Fever,2022,40,545,40
Philippines,Dengue,2022,41,496,0
Philippines,Cholera,2022,41,648,11
Philippines,Malaria,2022,41,81418,279
Philippines,Measles,2022,41,716,10
Philippines,Yellow Fever,2022,41,654,59
Philippines,Dengue,2022,42,27471,17
Philippines,Cholera,2022,42,34399,468
Philippines,Malaria,2022,42,40010,110
Philippines,Measles,2022,42,639,5
Philippines,Yellow Fever,2022,42,630,59
Philippines,Dengue,2022,43,463,0
Philippines,Cholera,2022,43,34236,573
Philippines,Malaria,2022,43,36420,104
Philippines,Measles,2022,43,519,8
Philippines,Yellow Fever,2022,43,552,49
Philippines,Dengue,2022,44,44122,22
Philippines,Cholera,2022,44,37087,593
Philippines,Malaria,2022,44,31950,96
Philippines,Measles,2022,44,542,6
Philippines,Yellow Fever,2022,44,691,69
Philippines,Dengue,2022,45,39605,18
Philippines,Cholera,2022,45,35711,575
Philippines,Malaria,2022,45,36483,106
Philippines,Measles,2022,45,346,11
Philippines,Yellow Fever,2022,45,667,60
Philippines,Dengue,2022,46,47496,24
Philippines,Cholera,2022,46,42133,665
Philippines,Malaria,2022,46,45604,125
Philippines,Measles,2022,46,673,8
Philippines,Yellow Fever,2022,46,462,37
Philippines,Dengue,2022,47,52040,25
Philippines,Cholera,2022,47,44351,687
Philippines,Malaria,2022,47,41347,126
Philippines,Measles,2022,47,598,4
Philippines,Yellow Fever,2022,47,599,52
Philippines,Dengue,2022,48,54604,29
Philippines,Cholera,2022,48,46791,679
Philippines,Malaria,2022,48,47533,162
Philippines,Measles,2022,48,509,9
Philippines,Yellow Fever,2022,48,615,51
Philippines,Dengue,2022,49,64892,40
Philippines,Cholera,2022,49,50381,760
Philippines,Malaria,2022,49,53107,184
Philippines,Measles,2022,49,707,7
Philippines,Yellow Fever,2022,49,422,28
Philippines,Dengue,2022,50,62107,24
Philippines,Cholera,2022,50,53721,793
Philippines,Malaria,2022,50,46771,143
Philippines,Measles,2022,50,687,7
Philippines,Yellow Fever,2022,50,657,71
Philippines,Dengue,2022,51,55301,24
Philippines,Cholera,2022,51,46026,661
Philippines,Malaria,2022,51,61996,170
Philippines,Measles,2022,51,713,3
Philippines,Yellow Fever,2022,51,594,49
Philippines,Dengue,2022,52,62909,34
Philippines,Cholera,2022,52,63046,966
Philippines,Malaria,2022,52,59623,209
Philippines,Measles,2022,52,543,9
Philippines,Yellow Fever,2022,52,580,43
Philippines,Dengue,2023,1,52791,30
Philippines,Cholera,2023,1,54360,824
Philippines,Malaria,2023,1,57717,180
Philippines,Measles,2023,1,686,3
Philippines,Yellow Fever,2023,1,644,55
Philippines,Dengue,2023,2,60726,30
Philippines,Cholera,2023,2,56677,856
Philippines,Malaria,2023,2,43137,115
Philippines,Measles,2023,2,586,3
Philippines,Yellow Fever,2023,2,661,61
Philippines,Dengue,2023,3,60196,36
Philippines,Cholera,2023,3,68657,1011
